4939,Final Countdown the (1980),Final Countdown the ,1980,Action|Sci-Fi
4941,Flash Gordon (1980),Flash Gordon ,1980,Action|Adventure|Sci-Fi
4945,Enforcer the (1976),Enforcer the ,1976,Crime
4947,Gauntlet the (1977),Gauntlet the ,1977,Action
4949,Invasion U.S.A. (1985),Invasion U.S.A. ,1985,Action|Thriller
4950,Lone Wolf McQuade (1983),Lone Wolf McQuade ,1983,Action
4951,Lord of the Flies (1990),Lord of the Flies ,1990,Adventure|Drama|Thriller
4956,Stunt Man the (1980),Stunt Man the ,1980,Action|Adventure|Comedy|Drama|Romance|Thriller
4957,Sudden Impact (1983),Sudden Impact ,1983,Crime|Thriller
4958,Behind Enemy Lines (2001),Behind Enemy Lines ,2001,Action|Drama|War
4961,Pornstar: The Legend of Ron Jeremy (2001),Pornstar: The Legend of Ron Jeremy ,2001,Documentary
4963,Ocean's Eleven (2001),Ocean's Eleven ,2001,Crime|Thriller
4965,Business of Strangers the (2001),Business of Strangers the ,2001,Action|Drama|Thriller
4966,Incredible Shrinking Man the (1957),Incredible Shrinking Man the ,1957,Sci-Fi|Thriller
4967,No Man's Land (2001),No Man's Land ,2001,Drama|War
4969,And Then There Were None (1945),And Then There Were None ,1945,Crime|Mystery
4970,Blue Angel the (Blaue Engel Der) (1930),Blue Angel the ,1930,Drama
4971,Moscow on the Hudson (1984),Moscow on the Hudson ,1984,Comedy|Drama
4974,Not Another Teen Movie (2001),Not Another Teen Movie ,2001,Comedy
4975,Vanilla Sky (2001),Vanilla Sky ,2001,Mystery|Romance|Sci-Fi|Thriller
4976,Iris (2001),Iris ,2001,Drama
4978,Lantana (2001),Lantana ,2001,Drama|Mystery|Thriller
4979,Royal Tenenbaums the (2001),Royal Tenenbaums the ,2001,Comedy|Drama
4980,Bill & Ted's Bogus Journey (1991),Bill & Ted's Bogus Journey ,1991,Adventure|Comedy|Fantasy|Sci-Fi
4981,Clockwise (1986),Clockwise ,1986,Comedy
4987,Spacehunter: Adventures in the Forbidden Zone (1983),Spacehunter: Adventures in the Forbidden Zone ,1983,Action|Adventure|Sci-Fi
4989,How High (2001),How High ,2001,Comedy
4990,Jimmy Neutron: Boy Genius (2001),Jimmy Neutron: Boy Genius ,2001,Adventure|Animation|Children|Comedy
4991,Joe Somebody (2001),Joe Somebody ,2001,Comedy|Drama|Romance
4992,Kate & Leopold (2001),Kate & Leopold ,2001,Comedy|Romance
4993,Lord of the Rings: The Fellowship of the Ring the (2001),Lord of the Rings: The Fellowship of the Ring the ,2001,Adventure|Fantasy
4994,Majestic the (2001),Majestic the ,2001,Comedy|Drama|Romance
4995,Beautiful Mind a (2001),Beautiful Mind a ,2001,Drama|Romance
4998,Defiant Ones the (1958),Defiant Ones the ,1958,Adventure|Crime|Drama|Thriller
4999,Dodsworth (1936),Dodsworth ,1936,Drama|Romance
5001,Sahara (1943),Sahara ,1943,Action|Drama|War
5002,Fritz the Cat (1972),Fritz the Cat ,1972,Animation
5004,Party the (1968),Party the ,1968,Comedy
5007,Topkapi (1964),Topkapi ,1964,Adventure|Comedy|Thriller
5008,Witness for the Prosecution (1957),Witness for the Prosecution ,1957,Drama|Mystery|Thriller
5009,Ali (2001),Ali ,2001,Drama
5010,Black Hawk Down (2001),Black Hawk Down ,2001,Action|Drama|War
5011,Charlotte Gray (2001),Charlotte Gray ,2001,Drama|Romance
5012,Yentl (1983),Yentl ,1983,Drama|Musical|Romance
5013,Gosford Park (2001),Gosford Park ,2001,Comedy|Drama|Mystery
5014,I Am Sam (2001),I Am Sam ,2001,Drama
5015,Monster's Ball (2001),Monster's Ball ,2001,Drama|Romance
5016,Shipping News the (2001),Shipping News the ,2001,Drama
5017,Big Heat the (1953),Big Heat the ,1953,Drama|Film-Noir
5021,Murder by Death (1976),Murder by Death ,1976,Comedy|Crime|Mystery|Thriller
5022,Servant the (1963),Servant the ,1963,Drama
5023,Waterdance the (1992),Waterdance the ,1992,Drama
5025,Orange County (2002),Orange County ,2002,Comedy
5027,Another 48 Hrs. (1990),Another 48 Hrs. ,1990,Action|Comedy|Crime|Drama|Thriller
5033,Russia House the (1990),Russia House the ,1990,Drama|Thriller
5034,Truly Madly Deeply (1991),Truly Madly Deeply ,1991,Drama|Romance
5036,California Suite (1978),California Suite ,1978,Comedy
5038,Flight of Dragons the (1982),Flight of Dragons the ,1982,Adventure|Animation|Children|Drama|Fantasy
5039,Dragonslayer (1981),Dragonslayer ,1981,Action|Adventure|Fantasy
5040,Conan the Destroyer (1984),Conan the Destroyer ,1984,Action|Adventure|Fantasy
5046,Impostor (2002),Impostor ,2002,Action|Drama|Sci-Fi|Thriller
5047,Kung Pow: Enter the Fist (2002),Kung Pow: Enter the Fist ,2002,Action|Comedy
5048,Snow Dogs (2002),Snow Dogs ,2002,Adventure|Children|Comedy
5049,48 Hrs. (1982),48 Hrs. ,1982,Action|Comedy|Crime|Drama
5053,Blankman (1994),Blankman ,1994,Comedy
5054,Brainstorm (1983),Brainstorm ,1983,Sci-Fi|Thriller
5055,Dragon: The Bruce Lee Story (1993),Dragon: The Bruce Lee Story ,1993,Action|Drama
5059,Little Dieter Needs to Fly (1997),Little Dieter Needs to Fly ,1997,Documentary
5062,Seconds (1966),Seconds ,1966,Mystery|Sci-Fi|Thriller
5064,The Count of Monte Cristo (2002),The Count of Monte Cristo ,2002,Action|Adventure|Drama|Thriller
5065,Mothman Prophecies the (2002),Mothman Prophecies the ,2002,Drama|Fantasy|Horror|Mystery|Thriller
5066,Walk to Remember a (2002),Walk to Remember a ,2002,Drama|Romance
5072,Metropolis (2001),Metropolis ,2001,Animation|Sci-Fi
5074,Storytelling (2001),Storytelling ,2001,Comedy|Drama
5075,Waydowntown (2000),Waydowntown ,2000,Comedy
5076,Adventures of Huck Finn the (1993),Adventures of Huck Finn the ,1993,Adventure|Children|Comedy|Drama
5077,Cousins (1989),Cousins ,1989,Comedy|Romance
5080,Slackers (2002),Slackers ,2002,Comedy
5081,Birthday Girl (2001),Birthday Girl ,2001,Drama|Romance
5092,Big Fat Liar (2002),Big Fat Liar ,2002,Children|Comedy
5093,Collateral Damage (2002),Collateral Damage ,2002,Action|Thriller
5094,Rollerball (2002),Rollerball ,2002,Action|Sci-Fi
5095,Scotland Pa. (2001),Scotland Pa. ,2001,Comedy|Crime
5096,Baby's Day Out (1994),Baby's Day Out ,1994,Comedy
5099,Heidi (1937),Heidi ,1937,Children|Drama
5101,Richard Pryor Here and Now (1983),Richard Pryor Here and Now ,1983,Comedy|Documentary
5102,Rookie of the Year (1993),Rookie of the Year ,1993,Comedy|Fantasy
5103,Sandlot the (1993),Sandlot the ,1993,Children|Comedy|Drama
5105,Don't Look Now (1973),Don't Look Now ,1973,Drama|Horror|Thriller
5106,Crossroads (2002),Crossroads ,2002,Comedy|Musical|Romance
5107,Hart's War (2002),Hart's War ,2002,Drama|War
5108,John Q (2002),John Q ,2002,Crime|Drama|Thriller
5109,Return to Never Land (2002),Return to Never Land ,2002,Adventure|Animation|Children
5110,Super Troopers (2001),Super Troopers ,2001,Comedy|Crime|Mystery
5111,Good Son the (1993),Good Son the ,1993,Drama|Thriller
5112,Last Orders (2001),Last Orders ,2001,Drama
5114,Bad and the Beautiful the (1952),Bad and the Beautiful the ,1952,Drama
5117,Funny Lady (1975),Funny Lady ,1975,Comedy|Musical
5118,Heartbreak Kid the (1972),Heartbreak Kid the ,1972,Comedy|Romance
5120,Sleuth (1972),Sleuth ,1972,Comedy|Mystery|Thriller
5121,Stroszek (1977),Stroszek ,1977,Comedy|Drama
5122,Summer of '42 (1971),Summer of '42 ,1971,Drama
5125,Used Cars (1980),Used Cars ,1980,Comedy
5127,Dragonfly (2002),Dragonfly ,2002,Drama|Fantasy|Mystery|Romance|Thriller
5128,Queen of the Damned (2002),Queen of the Damned ,2002,Fantasy|Horror
5134,Mean Machine (2001),Mean Machine ,2001,Comedy|Drama
5135,Monsoon Wedding (2001),Monsoon Wedding ,2001,Comedy|Romance
5137,Scratch (2001),Scratch ,2001,Documentary
5139,Bad News Bears the (1976),Bad News Bears the ,1976,Comedy
5140,Bad News Bears Go to Japan the (1978),Bad News Bears Go to Japan the ,1978,Comedy
5141,Bad News Bears in Breaking Training the (1977),Bad News Bears in Breaking Training the ,1977,Comedy
5151,40 Days and 40 Nights (2002),40 Days and 40 Nights ,2002,Comedy|Romance
5152,We Were Soldiers (2002),We Were Soldiers ,2002,Action|Drama|War
5159,Ferngully: The Last Rainforest (1992),Ferngully: The Last Rainforest ,1992,Animation|Children|Comedy|Musical
5168,Royal Wedding (1951),Royal Wedding ,1951,Comedy|Musical|Romance
5169,Scarlet Street (1945),Scarlet Street ,1945,Film-Noir
5170,All About the Benjamins (2002),All About the Benjamins ,2002,Action|Comedy|Crime
5171,Time Machine the (2002),Time Machine the ,2002,Action|Adventure|Sci-Fi
5172,Full Frontal (2002),Full Frontal ,2002,Comedy|Drama|Romance
5177,Magnificent Ambersons the (1942),Magnificent Ambersons the ,1942,Drama|Romance
5184,Heaven's Gate (1980),Heaven's Gate ,1980,Western
5187,Hopscotch (1980),Hopscotch ,1980,Comedy
5193,Jazz Singer the (1980),Jazz Singer the ,1980,Musical
5198,Long Good Friday the (1980),Long Good Friday the ,1980,Drama|Thriller
5199,Long Riders the (1980),Long Riders the ,1980,Western
5205,Motel Hell (1980),Motel Hell ,1980,Comedy|Horror
5213,Oh God! Book II (1980),Oh God! Book II ,1980,Comedy
5214,Oh God! (1977),Oh God! ,1977,Comedy|Fantasy
5218,Ice Age (2002),Ice Age ,2002,Adventure|Animation|Children|Comedy
5219,Resident Evil (2002),Resident Evil ,2002,Action|Horror|Sci-Fi|Thriller
5220,Showtime (2002),Showtime ,2002,Action|Comedy
5222,Kissing Jessica Stein (2001),Kissing Jessica Stein ,2001,Comedy|Romance
5226,All the Right Moves (1983),All the Right Moves ,1983,Drama|Romance
5231,Road to Morocco (1942),Road to Morocco ,1942,Comedy
5237,Taps (1981),Taps ,1981,Drama
5238,Return of the Secaucus 7 (1980),Return of the Secaucus 7 ,1980,Drama
5241,Seems Like Old Times (1980),Seems Like Old Times ,1980,Comedy|Romance
5244,Shogun Assassin (1980),Shogun Assassin ,1980,Action|Adventure
5246,Smokey and the Bandit II (1980),Smokey and the Bandit II ,1980,Action|Comedy
5247,Smokey and the Bandit (1977),Smokey and the Bandit ,1977,Action|Comedy
5248,Smokey and the Bandit III (1983),Smokey and the Bandit III ,1983,Action|Comedy
5250,Stir Crazy (1980),Stir Crazy ,1980,Comedy
5254,Blade II (2002),Blade II ,2002,Action|Horror|Thriller
5255,Sorority Boys (2002),Sorority Boys ,2002,Comedy
5258,George Washington (2000),George Washington ,2000,Drama
5264,Clockstoppers (2002),Clockstoppers ,2002,Action|Adventure|Sci-Fi|Thriller
5265,Death to Smoochy (2002),Death to Smoochy ,2002,Comedy|Crime|Drama
5266,Panic Room (2002),Panic Room ,2002,Thriller
5267,Rookie the (2002),Rookie the ,2002,Drama
5272,Time Out (L'emploi du temps) (2001),Time Out ,2001,Drama
5279,Impromptu (1991),Impromptu ,1991,Comedy|Romance
5282,High Crimes (2002),High Crimes ,2002,Thriller
5283,National Lampoon's Van Wilder (2002),National Lampoon's Van Wilder ,2002,Comedy
5284,Crush (2001),Crush ,2001,Comedy|Romance
5288,Atomic Cafe the (1982),Atomic Cafe the ,1982,Documentary|War
5292,Slap Shot (1977),Slap Shot ,1977,Comedy
5293,Changing Lanes (2002),Changing Lanes ,2002,Drama|Thriller
5294,Frailty (2001),Frailty ,2001,Crime|Drama|Thriller
5296,Sweetest Thing the (2002),Sweetest Thing the ,2002,Comedy|Romance
5297,Cat's Meow the (2002),Cat's Meow the ,2002,Drama|Thriller
5298,Human Nature (2001),Human Nature ,2001,Comedy|Romance
5299,My Big Fat Greek Wedding (2002),My Big Fat Greek Wedding ,2002,Comedy|Romance
5300,3:10 to Yuma (1957),3:10 to Yuma ,1957,Action|Adventure|Drama|Thriller|Western
5303,Joe Versus the Volcano (1990),Joe Versus the Volcano ,1990,Comedy|Romance
5305,Return of the Killer Tomatoes! (1988),Return of the Killer Tomatoes! ,1988,Comedy|Horror|Sci-Fi
5308,Three Men and a Baby (1987),Three Men and a Baby ,1987,Comedy
5309,Three Men and a Little Lady (1990),Three Men and a Little Lady ,1990,Comedy|Romance
5310,Transylvania 6-5000 (1985),Transylvania 6-5000 ,1985,Comedy|Horror
5311,Watcher in the Woods the (1980),Watcher in the Woods the ,1980,Children|Horror|Mystery|Thriller
5312,Murder by Numbers (2002),Murder by Numbers ,2002,Crime|Thriller
5313,The Scorpion King (2002),The Scorpion King ,2002,Action|Adventure|Fantasy|Thriller
5316,Enigma (2001),Enigma ,2001,Romance|Thriller
5323,Jason X (2002),Jason X ,2002,Horror|Sci-Fi|Thriller
5324,Life or Something Like It (2002),Life or Something Like It ,2002,Comedy|Romance
5325,Dogtown and Z-Boyz (2001),Dogtown and Z-Boyz ,2001,Documentary
5329,Salton Sea the (2002),Salton Sea the ,2002,Crime|Drama|Thriller
5333,Bob le Flambeur (1955),Bob le Flambeur ,1955,Crime|Drama
5334,Cadillac Man (1990),Cadillac Man ,1990,Comedy|Crime
5337,Delirious (1991),Delirious ,1991,Comedy
5339,Husbands and Wives (1992),Husbands and Wives ,1992,Comedy|Drama
5341,Lenny (1974),Lenny ,1974,Drama
5346,Wild Orchid (1990),Wild Orchid ,1990,Drama|Romance
5348,Hollywood Ending (2002),Hollywood Ending ,2002,Comedy|Drama
5349,Spider-Man (2002),Spider-Man ,2002,Action|Adventure|Sci-Fi|Thriller
5352,The Big Sleep (1978),The Big Sleep ,1978,Thriller
5353,Butterflies Are Free (1972),Butterflies Are Free ,1972,Comedy|Drama
5354,Cactus Flower (1969),Cactus Flower ,1969,Comedy
5357,Iron Will (1994),Iron Will ,1994,Adventure
5359,Rambling Rose (1991),Rambling Rose ,1991,Drama
5361,White Fang (1991),White Fang ,1991,Adventure
5363,New Guy the (2002),New Guy the ,2002,Comedy
5364,Unfaithful (2002),Unfaithful ,2002,Drama|Thriller
5367,My Beautiful Laundrette (1985),My Beautiful Laundrette ,1985,Drama|Romance
5372,Calamity Jane (1953),Calamity Jane ,1953,Musical|Western
5377,About a Boy (2002),About a Boy ,2002,Comedy|Drama|Romance
5378,Star Wars: Episode II - Attack of the Clones (2002),Star Wars: Episode II - Attack of the Clones ,2002,Action|Adventure|Sci-Fi|IMAX
5379,Believer the (2001),Believer the ,2001,Drama
5380,Importance of Being Earnest the (2002),Importance of Being Earnest the ,2002,Comedy|Drama|Romance
5382,Every Which Way But Loose (1978),Every Which Way But Loose ,1978,Comedy
5383,Hound of the Baskervilles the (1959),Hound of the Baskervilles the ,1959,Crime|Horror|Mystery
5385,Last Waltz the (1978),Last Waltz the ,1978,Documentary
5387,Enough (2002),Enough ,2002,Drama|Thriller
5388,Insomnia (2002),Insomnia ,2002,Action|Crime|Drama|Mystery|Thriller
5389,Spirit: Stallion of the Cimarron (2002),Spirit: Stallion of the Cimarron ,2002,Adventure|Animation|Children|Western
5390,CQ (2001),CQ ,2001,Drama
5392,Bus Stop (1956),Bus Stop ,1956,Comedy|Drama|Romance
5397,Monkey Business (1952),Monkey Business ,1952,Comedy|Sci-Fi
5398,Requiem for a Heavyweight (1962),Requiem for a Heavyweight ,1962,Drama
5400,Sum of All Fears the (2002),Sum of All Fears the ,2002,Drama|Thriller
5401,Undercover Brother (2002),Undercover Brother ,2002,Comedy
5404,84 Charing Cross Road (1987),84 Charing Cross Road ,1987,Drama|Romance
5410,Silent Running (1972),Silent Running ,1972,Drama|Sci-Fi
5414,Bad Company (2002),Bad Company ,2002,Action|Comedy|Crime
5415,Divine Secrets of the Ya-Ya Sisterhood (2002),Divine Secrets of the Ya-Ya Sisterhood ,2002,Comedy|Drama
5418,Bourne Identity the (2002),Bourne Identity the ,2002,Action|Mystery|Thriller
5419,Scooby-Doo (2002),Scooby-Doo ,2002,Adventure|Children|Comedy|Fantasy|Mystery
5420,Windtalkers (2002),Windtalkers ,2002,Action|Drama|War
5421,Dangerous Lives of Altar Boys the (2002),Dangerous Lives of Altar Boys the ,2002,Drama
5422,Emperor's New Clothes the (2001),Emperor's New Clothes the ,2001,Comedy
5423,Gangster No. 1 (2000),Gangster No. 1 ,2000,Action|Crime|Thriller
5427,Caveman (1981),Caveman ,1981,Comedy
5428,Cheech & Chong's The Corsican Brothers (1984),Cheech & Chong's The Corsican Brothers ,1984,Comedy
5434,Sorry Wrong Number (1948),Sorry Wrong Number ,1948,Drama|Film-Noir|Thriller
5435,Hombre (1967),Hombre ,1967,Western
5437,Manhattan Project the (1986),Manhattan Project the ,1986,Comedy|Sci-Fi|Thriller
5438,Men at Work (1990),Men at Work ,1990,Action|Comedy
5440,She Wore a Yellow Ribbon (1949),She Wore a Yellow Ribbon ,1949,Western
5442,V. I. Warshawski (1991),V. I. Warshawski ,1991,Action|Comedy|Crime
5443,Juwanna Mann (2002),Juwanna Mann ,2002,Comedy
5444,Lilo & Stitch (2002),Lilo & Stitch ,2002,Adventure|Animation|Children|Sci-Fi
5445,Minority Report (2002),Minority Report ,2002,Action|Crime|Mystery|Sci-Fi|Thriller
5446,Rabbit-Proof Fence (2002),Rabbit-Proof Fence ,2002,Adventure|Drama
5447,Sunshine State (2002),Sunshine State ,2002,Drama
5448,Hey Arnold! The Movie (2002),Hey Arnold! The Movie ,2002,Adventure|Animation|Children|Comedy
5449,Mr. Deeds (2002),Mr. Deeds ,2002,Comedy|Romance
5450,Lovely & Amazing (2001),Lovely & Amazing ,2001,Comedy|Drama|Romance
5451,Pumpkin (2002),Pumpkin ,2002,Comedy|Drama|Romance
5452,Look Who's Talking Now (1993),Look Who's Talking Now ,1993,Children|Comedy|Romance
5453,Lost in Yonkers (1993),Lost in Yonkers ,1993,Comedy|Drama
5454,Mo' Money (1992),Mo' Money ,1992,Comedy|Romance
5456,Wagons East (1994),Wagons East ,1994,Comedy|Western
5458,Like Mike (2002),Like Mike ,2002,Children|Comedy|Fantasy
5460,Powerpuff Girls the (2002),Powerpuff Girls the ,2002,Action|Animation|Children|Comedy
5462,Crocodile Hunter: Collision Course the (2002),Crocodile Hunter: Collision Course the ,2002,Adventure|Comedy
5463,Reign of Fire (2002),Reign of Fire ,2002,Action|Adventure|Fantasy
5464,Road to Perdition (2002),Road to Perdition ,2002,Crime|Drama
5470,The Importance of Being Earnest (1952),The Importance of Being Earnest ,1952,Comedy|Romance
5472,1776 (1972),1776,1972,Children|Drama|Musical
5475,Z (1969),Z ,1969,Drama|Mystery|Thriller
5478,Eight Legged Freaks (2002),Eight Legged Freaks ,2002,Action|Comedy|Horror|Sci-Fi
5479,K-19: The Widowmaker (2002),K-19: The Widowmaker ,2002,Action|Adventure|Drama|Thriller
5480,Stuart Little 2 (2002),Stuart Little 2 ,2002,Children|Comedy
5481,Austin Powers in Goldmember (2002),Austin Powers in Goldmember ,2002,Comedy
5482,Country Bears the (2002),Country Bears the ,2002,Children|Comedy
5483,Kid Stays in the Picture the (2002),Kid Stays in the Picture the ,2002,Documentary
5485,Tadpole (2002),Tadpole ,2002,Comedy|Drama|Romance
5493,In Like Flint (1967),In Like Flint ,1967,Action|Adventure|Comedy
5497,Our Man Flint (1965),Our Man Flint ,1965,Adventure|Comedy|Sci-Fi
5498,Red Beard (Akahige) (1965),Red Beard ,1965,Drama
5499,Robin and Marian (1976),Robin and Marian ,1976,Adventure|Drama|Romance
5500,Top Secret! (1984),Top Secret! ,1984,Comedy
5501,Master of Disguise the (2002),Master of Disguise the ,2002,Comedy|Mystery
5502,Signs (2002),Signs ,2002,Horror|Sci-Fi|Thriller
5504,Spy Kids 2: The Island of Lost Dreams (2002),Spy Kids 2: The Island of Lost Dreams ,2002,Adventure|Children
5505,Good Girl the (2002),Good Girl the ,2002,Comedy|Drama
5506,Blood Work (2002),Blood Work ,2002,Crime|Drama|Mystery|Thriller
5507,xXx (2002),xXx ,2002,Action|Crime|Thriller
5508,24 Hour Party People (2002),24 Hour Party People ,2002,Comedy|Drama|Musical
5521,Principal the (1987),Principal the ,1987,Action|Crime|Drama
5522,Rollerball (1975),Rollerball ,1975,Action|Drama|Sci-Fi
5523,Adventures of Pluto Nash the (2002),Adventures of Pluto Nash the ,2002,Action|Adventure|Comedy|Sci-Fi
5524,Blue Crush (2002),Blue Crush ,2002,Adventure|Drama|Romance
5527,Possession (2002),Possession ,2002,Drama|Romance
5528,One Hour Photo (2002),One Hour Photo ,2002,Drama|Thriller
5529,Serving Sara (2002),Serving Sara ,2002,Comedy|Romance
5531,Undisputed (2002),Undisputed ,2002,Drama
5538,Care Bears Movie the (1985),Care Bears Movie the ,1985,Animation|Children|Fantasy
5540,Clash of the Titans (1981),Clash of the Titans ,1981,Action|Adventure|Fantasy|Romance
5541,Hot Shots! (1991),Hot Shots! ,1991,Action|Comedy|Romance|War
5544,Time After Time (1979),Time After Time ,1979,Sci-Fi|Thriller
5548,Down and Out in Beverly Hills (1986),Down and Out in Beverly Hills ,1986,Comedy
5553,Stakeout (1987),Stakeout ,1987,Comedy|Crime|Romance|Thriller
5555,Wolfen (1981),Wolfen ,1981,Horror
5563,City by the Sea (2002),City by the Sea ,2002,Crime|Drama
5564,Swimfan (2002),Swimfan ,2002,Thriller
5568,Johnny Dangerously (1984),Johnny Dangerously ,1984,Comedy
5569,Last House on the Left the (1972),Last House on the Left the ,1972,Crime|Horror|Thriller
5572,Barbershop (2002),Barbershop ,2002,Comedy
5573,Stealing Harvard (2002),Stealing Harvard ,2002,Comedy|Crime
5574,Transporter the (2002),Transporter the ,2002,Action|Crime
5577,Igby Goes Down (2002),Igby Goes Down ,2002,Comedy|Drama
5581,Betsy's Wedding (1990),Betsy's Wedding ,1990,Comedy
5582,Captain Ron (1992),Captain Ron ,1992,Adventure|Comedy
5584,Ernest Goes to Jail (1990),Ernest Goes to Jail ,1990,Comedy
5585,Ernest Scared Stupid (1991),Ernest Scared Stupid ,1991,Comedy
5588,Hills Have Eyes the (1977),Hills Have Eyes the ,1977,Horror
5589,Indian Summer (1993),Indian Summer ,1993,Comedy|Drama
5596,Spaced Invaders (1990),Spaced Invaders ,1990,Adventure|Comedy|Sci-Fi
5597,Suburban Commando (1991),Suburban Commando ,1991,Comedy|Sci-Fi
5598,Surf Ninjas (1993),Surf Ninjas ,1993,Comedy
5601,Yearling the (1946),Yearling the ,1946,Children|Drama
5602,Ladykillers the (1955),Ladykillers the ,1955,Comedy|Crime
5603,Lavender Hill Mob the (1951),Lavender Hill Mob the ,1951,Comedy|Crime
5604,Man in the White Suit the (1951),Man in the White Suit the ,1951,Comedy|Sci-Fi
5605,Ratcatcher (1999),Ratcatcher ,1999,Drama
5609,Ballistic: Ecks vs. Sever (2002),Ballistic: Ecks vs. Sever ,2002,Action|Thriller
5610,Banger Sisters the (2002),Banger Sisters the ,2002,Comedy|Drama
5611,Four Feathers the (2002),Four Feathers the ,2002,Adventure|War
5612,Trapped (2002),Trapped ,2002,Action|Thriller
5613,8 Women (2002),8 Women ,2002,Comedy|Crime|Musical|Mystery
5617,Secretary (2002),Secretary ,2002,Comedy|Drama|Romance
5620,Sweet Home Alabama (2002),Sweet Home Alabama ,2002,Comedy|Romance
5621,Tuxedo the (2002),Tuxedo the ,2002,Action|Comedy
5625,Moonlight Mile (2002),Moonlight Mile ,2002,Drama|Romance
5628,Wasabi (2001),Wasabi ,2001,Action|Comedy|Crime|Drama|Thriller
5629,Jonah: A VeggieTales Movie (2002),Jonah: A VeggieTales Movie ,2002,Animation|Children|Musical
5630,Red Dragon (2002),Red Dragon ,2002,Crime|Mystery|Thriller
5632,Bloody Sunday (2002),Bloody Sunday ,2002,Drama
5633,Heaven (2002),Heaven ,2002,Drama
5636,Welcome to Collinwood (2002),Welcome to Collinwood ,2002,Comedy|Crime
5637,Flirting (1991),Flirting ,1991,Drama
5642,Onion Field the (1979),Onion Field the ,1979,Drama
5643,Powaqqatsi (1988),Powaqqatsi ,1988,Documentary
5644,Pride of the Yankees the (1942),Pride of the Yankees the ,1942,Drama
5646,Valmont (1989),Valmont ,1989,Drama|Romance
5647,Ernest Goes to Africa (1997),Ernest Goes to Africa ,1997,Comedy
5648,Ernest in the Army (1998),Ernest in the Army ,1998,Comedy
5650,Strange Brew (1983),Strange Brew ,1983,Comedy
5651,Incredible Mr. Limpet the (1964),Incredible Mr. Limpet the ,1964,Animation|Comedy|War
5653,Django (1966),Django ,1966,Western
5663,Below (2002),Below ,2002,Horror
5664,Brown Sugar (2002),Brown Sugar ,2002,Romance
5665,Knockaround Guys (2002),Knockaround Guys ,2002,Action|Comedy|Crime
5666,Rules of Attraction the (2002),Rules of Attraction the ,2002,Comedy|Drama|Romance|Thriller
5667,Tuck Everlasting (2002),Tuck Everlasting ,2002,Drama|Fantasy
5668,White Oleander (2002),White Oleander ,2002,Drama
5669,Bowling for Columbine (2002),Bowling for Columbine ,2002,Documentary
5670,Comedian (2002),Comedian ,2002,Comedy|Documentary
5673,Punch-Drunk Love (2002),Punch-Drunk Love ,2002,Comedy|Drama|Romance
5675,Swept Away (2002),Swept Away ,2002,Comedy|Romance
5677,Abandon (2002),Abandon ,2002,Drama|Thriller
5678,Formula 51 (2001),Formula 51 ,2001,Action|Comedy|Crime|Thriller
5679,Ring the (2002),Ring the ,2002,Horror|Mystery|Thriller
5680,Auto Focus (2002),Auto Focus ,2002,Crime|Drama
5682,Grey Zone the (2001),Grey Zone the ,2001,Drama
5684,Naqoyqatsi (2002),Naqoyqatsi ,2002,Documentary
5685,Real Women Have Curves (2002),Real Women Have Curves ,2002,Comedy|Drama
5689,Billy Bathgate (1991),Billy Bathgate ,1991,Crime|Drama
5691,Jason Goes to Hell: The Final Friday (1993),Jason Goes to Hell: The Final Friday ,1993,Action|Horror
5692,Mechanic the (1972),Mechanic the ,1972,Action|Thriller
5693,Saturday Night Fever (1977),Saturday Night Fever ,1977,Comedy|Drama|Romance
5694,Staying Alive (1983),Staying Alive ,1983,Comedy|Drama|Musical
5696,Urban Cowboy (1980),Urban Cowboy ,1980,Drama
5705,Xanadu (1980),Xanadu ,1980,Fantasy|Musical|Romance
5707,Absence of Malice (1981),Absence of Malice ,1981,Drama|Romance
5712,Blow Out (1981),Blow Out ,1981,Mystery|Thriller
5721,Chosen the (1981),Chosen the ,1981,Drama
5723,Continental Divide (1981),Continental Divide ,1981,Comedy|Romance
5731,Entity the (1981),Entity the ,1981,Horror
5732,Eye of the Needle (1981),Eye of the Needle ,1981,Thriller
5735,Faces of Death (1978),Faces of Death ,1978,Documentary|Horror
5745,Four Seasons the (1981),Four Seasons the ,1981,Comedy|Drama
5747,Gallipoli (1981),Gallipoli ,1981,Drama|War
5749,Ghost Story (1981),Ghost Story ,1981,Drama|Horror
5752,Gregory's Girl (1981),Gregory's Girl ,1981,Comedy|Romance
5765,Looney looney looney Bugs Bunny Movie the (1981),Looney looney looney Bugs Bunny Movie the ,1981,Animation|Children|Comedy
5772,My Dinner with André (1981),My Dinner with André ,1981,Drama
5773,Neighbors (1981),Neighbors ,1981,Comedy
5777,Pennies from Heaven (1981),Pennies from Heaven ,1981,Musical|Romance
5780,Polyester (1981),Polyester ,1981,Comedy
5784,Ghost Ship (2002),Ghost Ship ,2002,Horror
5785,Jackass: The Movie (2002),Jackass: The Movie ,2002,Action|Comedy|Documentary
5787,Truth About Charlie the (2002),Truth About Charlie the ,2002,Mystery|Thriller
5788,All or Nothing (2002),All or Nothing ,2002,Drama
5791,Frida (2002),Frida ,2002,Drama|Romance
5792,Roger Dodger (2002),Roger Dodger ,2002,Comedy|Drama
5796,Casino Royale (1967),Casino Royale ,1967,Action|Adventure|Comedy
5797,Company of Wolves the (1984),Company of Wolves the ,1984,Fantasy|Horror
