movieId,imdbId,tmdbId
742,117894,10280
799,116365,10779
992,117473,44465
1379,100994,9086
1427,120390,34314
1582,120512,38225
1605,119086,26180
1626,119123,14289
1627,120399,10155
1631,118647,18355
1644,119345,3597
1744,120670,41417
1753,120693,9490
1754,119099,9411
1801,120744,9313
1833,120749,8838
1895,127723,15037
2045,106868,24736
2154,120703,33644
2266,101523,20096
2279,146336,9877
2429,120751,9822
2561,139668,10354
2806,133046,10342
2822,104839,9096
2827,138304,2900
2875,108185,1049
2906,156934,12618
3064,119908,18222
3269,104291,10326
3436,101787,9079
3557,104549,10424
3614,104438,12518
92,117002,9095
152,112288,34996
710,115851,23449
732,117260,40507
804,117628,11363
829,116707,11962
833,116531,9308
842,117826,9431
1411,116477,10549
2709,158811,10208
156,112541,5894
281,110684,11593
1859,120265,30020
2318,147612,10683
2435,119336,24525
2691,120731,10376
3134,28950,777
3181,120866,12524
3238,120662,18681
3317,185014,11004
3551,74860,10518
3788,60176,1052
4017,183659,12509
4235,245712,55
4326,95647,1632
5016,120824,6440
6291,300140,12093
6344,237993,10989
6867,340377,2056
6927,308383,10922
7068,54632,4024
7076,62765,916
7096,307385,30140
7256,379557,11194
7981,338564,10775
8207,69947,4909
8527,319531,3515
26350,73580,9652
27834,376968,11190
33288,64541,13384
36276,387898,445
38304,367555,19082
38886,367089,10707
49961,465551,1259
55207,409799,244797
56274,757361,13998
56333,775529,8272
58425,1094594,14793
66198,963178,4959
66665,1176740,19255
67267,862846,13090
69516,1135092,8284
71108,1149362,37903
72395,929632,25793
73587,1244668,31175
74275,1045772,8952
74545,1139328,11439
74916,1234654,27583
77421,1336617,39053
77837,1132623,36950
78574,1399683,39013
81018,775489,41201
81641,977855,38363
82463,1431181,44009
82534,1172991,44129
85213,1510938,56831
85881,1606392,55725
86884,1827512,63831
87304,1532503,55347
88235,1540133,67913
89535,1508675,73532
89759,1832382,60243
90439,1615147,50839
91571,1372686,101173
91869,1787660,75301
93790,1683526,74308
95558,2125435,84175
96728,1560747,68722
97024,2053425,97365
102753,2404461,152780
103306,2051879,174772
104881,1206543,164457
105197,1821549,129670
105835,1825157,146015
106438,2431286,205220
106452,2718492,209274
110882,2692904,210479
112940,1972571,157849
113188,2345737,157845
113240,2758880,265169
113705,2737050,221902
115231,2170593,239563
116136,3012698,289314
116138,2802154,265180
118898,2937898,241239
126426,1808482,321130
130452,1791682,252512
141890,1365050,283587
143859,475290,270487
7320,338096,10677
68,113149,4482
437,109480,26261
7001,77745,11850
2562,118682,11526
1217,89881,11645
64716,814314,11321
92507,1599348,59961
99145,1649419,80278
102407,1343092,64682
2644,21814,138
4225,205873,5257
4787,102316,11521
4880,264796,11457
5135,265343,480
6385,298228,1088
218,112571,9382
1958,86425,11050
102,117102,47475
1018,59793,20723
1125,72081,11843
1128,80749,790
1303,73341,983
1342,103919,9529
1348,13442,653
1389,85750,17692
1599,120207,8854
1623,120524,10351
1655,119891,9827
1971,95742,10131
1974,80761,4488
1975,82418,9725
1976,83972,9728
1977,87298,9730
1978,89173,9731
1980,95179,10281
1981,97388,10283
1983,82495,11281
1984,85636,10676
1986,97474,11361
1991,94862,10585
1992,99253,11186
1993,103956,11187
2026,134619,9424
2031,66728,22777
2088,81353,11335
2107,120694,11675
2111,85894,11591
2113,99697,19158
2121,85382,10489
2163,80391,2182
2177,74512,5854
2315,144120,11932
2328,120877,9945
2376,90264,707
2457,91875,15698
2465,90917,33278
2475,90567,18588
2522,75648,7227
2527,70909,2362
2613,87799,18462
2625,115693,9460
2648,21884,3035
2668,84745,17918
2787,88889,10552
2789,77394,10766
2867,89175,11797
2868,97390,18086
2901,79714,9638
2950,80453,5689
3015,77355,11223
3018,89885,1694
3029,82817,21610
3032,67525,11234
3048,83254,47941
3070,86856,11379
3484,192614,11478
3525,86927,12309
3572,106521,39283
3576,93185,12476
3660,98143,26953
3662,102728,26956
3688,84522,10246
3693,90190,15239
3708,87262,11495
3709,105428,11428
3760,76257,11598
3802,104299,9278
3807,76716,11940
3833,52646,33468
3877,88206,9651
3919,104409,11569
3926,55608,2160
3927,60397,2161
4092,92746,15785
4212,77413,4192
4213,97179,11607
4222,87015,23730
4228,125022,10833
4265,132245,10477
4317,102343,26255
4414,57693,32569
4442,89461,13938
4443,82869,10540
4471,94678,26044
4477,94744,30502
4531,95963,9604
4558,96320,9493
4563,96486,10001
4580,97138,10134
4587,97257,2210
4614,97659,10222
4618,97737,14372
4652,98193,19142
4665,98320,12521
4673,98439,9618
4682,98622,11342
4685,108517,24126
4686,108539,8494
4833,80516,13550
4909,82558,12472
4932,80661,11033
4987,86346,26978
5053,109288,20678
5125,81698,14475
5141,75718,19050
5205,81184,30924
5214,76489,24032
5247,76729,11006
5303,99892,2565
5410,67756,811
5497,59557,23728
5523,180052,11692
5544,80025,24750
5597,103003,11504
5609,308208,10550
5651,58230,19953
5692,68931,19403
5696,81696,17496
5804,304669,9021
5812,297884,10712
5853,81455,9538
5938,83806,17590
6040,282209,10727
6078,83943,10724
6204,107563,11244
6239,52948,11571
6566,338459,12279
6582,89901,10553
6624,313911,10923
6658,78721,9051
6664,88944,10999
6725,78239,36759
6774,86541,837
6800,90859,9874
6951,312528,10588
6996,102034,8010
7012,100201,2612
7117,107387,11811
7380,327679,14442
7394,59797,10338
7482,70034,9461
7570,86034,700
7845,114720,11069
7930,105121,13122
7951,100260,20481
7984,91083,14510
8373,327162,9890
8610,86873,10631
8666,327554,314
8782,167456,14623
8811,403703,11052
8917,372588,3989
8965,338348,5255
9004,88979,16248
26152,60153,2661
26464,85255,6341
26471,85474,15251
26629,95444,16296
26688,99739,9569
26693,99864,2670
26887,112040,152426
27032,127357,8697
27311,233298,16234
33615,351283,953
33681,424774,14199
34332,405325,11459
44022,438097,950
46948,385880,9297
46965,417148,326
47124,429589,9906
48414,400717,7484
48943,457297,14620
48982,424095,11619
49013,452681,13767
50162,344854,9992
52287,396555,1267
55768,389790,5559
56152,461770,4523
56171,385752,2268
56801,758730,440
57326,460780,2312
57532,1073498,7278
58025,489099,8247
58105,416236,8204
58299,451079,12222
59037,811080,7459
59501,499448,2454
60516,765476,11260
60937,859163,1735
61401,831887,8285
62970,910812,114796
63826,1031280,13220
64249,897387,13394
64983,985699,2253
65577,420238,10199
65682,834001,12437
65685,494238,2309
66171,465580,13455
68319,458525,2080
68554,808151,13448
69278,457400,18162
70305,1075417,13836
71264,844471,22794
71530,986263,19959
72209,375568,16577
72407,1259571,18239
74530,814255,32657
74698,808510,23023
76175,800320,18823
77540,970452,32985
78209,1226229,32823
78467,1075747,20533
78637,892791,10192
78772,1325004,24021
79185,1013743,37834
79428,427152,38778
80350,1666186,40264
82854,1320261,38745
83349,990407,40805
83613,409847,49849
84615,1477837,52067
84944,1192628,44896
85056,1464540,46529
85397,1486185,49730
86835,822847,38321
88163,1570728,50646
91104,1324999,50619
91128,376136,23514
91199,1714210,79120
91842,1524137,77866
91978,1568338,49527
92420,1706593,76726
92681,1397514,72545
93363,401729,49529
93510,1232829,64688
94478,1077368,62213
94677,1645170,76493
95207,1611224,72331
95875,1386703,64635
96861,1397280,82675
97225,837562,76492
97306,1931533,86838
97950,1258972,97430
98243,1446192,81188
99007,1588173,82654
99437,1783732,75761
99912,2023587,132232
100383,2053463,109421
100390,2024432,109431
100810,2387433,145135
101362,2302755,117263
102720,848537,116711
102819,1291580,119675
103228,1663662,68726
103315,1767354,179826
103339,2334879,117251
103596,2724064,205321
103883,1272878,136400
104211,1723121,138832
104913,1979320,96721
105468,1985966,109451
105504,1535109,109424
105585,2002718,106747
106022,2446040,213121
106489,1170358,57158
107069,1091191,193756
107348,1229340,109443
108689,1418377,100241
109578,2024469,225574
109846,864835,82703
110553,1872181,102382
111113,2004420,195589
111781,2381249,177677
112171,455944,156022
112370,2109248,91314
112515,2321549,242224
114180,1790864,198663
115534,1204977,242512
115881,443424,98622
117895,4046784,294254
118696,2310332,122917
122890,803096,68735
134368,3079380,238713
135534,3850590,287903
135569,2660888,188927
136864,2975590,209112
138036,1638355,203801
138212,2106651,324670
144620,1051904,257445
149830,1374989,58431
152079,3300542,267860
157296,2277860,127380
158238,3799694,290250
158528,4052882,332567
158872,1700841,223702
159858,3065204,259693
160271,1489889,302699
160563,918940,258489
160571,4786282,345911
160980,3263904,363676
161634,4160708,300669
927,32143,22490
2511,70334,1847
2639,82766,15660
3727,93605,11879
3930,46876,10973
5470,44744,20324
5983,45917,20424
7080,24034,3062
172547,3469046,324852
1150,84589,4483
2208,30341,940
3498,77928,11327
3507,63374,11356
5603,44829,32961
7364,332658,16941
7700,46268,204
8338,39192,16391
25927,38991,20246
125,116324,2074
149,109093,30157
233,109759,20156
283,113967,39310
290,110729,527
322,114594,20306
366,111686,11596
369,110588,23333
456,109842,13815
522,105275,10412
735,109592,21588
757,109688,40751
850,112767,36266
866,115736,9303
999,115438,9401
1000,115994,12241
1216,95250,175
1241,103873,763
1243,100519,18971
1447,119225,12489
1497,119013,9405
1594,119361,14585
1730,119485,9746
1734,119590,27103
1772,118747,11568
1804,120769,42807
1834,120176,29193
1845,120906,16148
2159,99763,10692
2265,102558,11933
2275,118736,24746
2332,158493,12888
2348,91954,14924
2357,140888,666
2385,119304,12257
2386,165494,37536
2389,155975,11252
2555,118665,22345
2575,120449,9840
2726,49406,247
2815,91278,11037
2844,151582,21719
2952,119256,8052
3007,181288,14242
3016,83767,16281
3091,80979,11953
3182,192335,28216
3272,103759,12143
3550,85701,11654
3596,156323,19419
3679,82252,21137
3680,94980,36724
3787,215369,1050
3946,208988,10461
3953,205271,10763
3970,82307,19204
4036,189998,10873
4100,92897,24826
4149,239948,10878
4159,233142,12138
4166,251031,19513
4215,93857,16889
4248,236348,19366
4350,116344,32458
4378,203119,11826
4546,96163,8740
4765,242587,18734
4902,256009,1433
4919,90095,10656
4949,89348,15983
5106,275022,17130
5165,80057,7219
5569,68833,15516
5596,100666,34086
5637,101898,21828
5666,292644,1809
5772,82783,25468
5893,110308,25284
5909,290329,4241
6022,103671,13199
6122,84597,21923
6270,100998,12516
6290,251736,2662
6387,101020,47423
6619,263757,14926
6720,104647,14603
6731,88993,8408
6780,103882,1358
6851,104321,47866
7016,93692,1825
7029,76590,29437
7193,98987,9548
7198,93737,17258
7235,296042,9696
2269,107211,4478
444,106834,34444
371,110771,12280
1256,23969,3063
1755,120122,25719
2935,33804,3086
6970,50307,24203
25850,30241,16274
26838,108170,12664
34338,436078,15258
49957,464049,8618
613,116684,47333
1066,29546,31530
617,113083,4307
1844,118819,267
2708,137439,10239
3094,93512,26371
3569,154421,452
4144,118694,843
4356,45810,759
4499,95031,10141
7067,59229,19120
7486,118845,18329
8973,275491,140
52435,60345,13377
77240,1226236,41110
89118,1189073,63311
46,113347,11861
695,114736,37144
1326,83550,16235
1703,119142,10371
1972,97981,10160
1987,81383,36599
1996,95889,10306
2148,91223,11415
2413,88930,15196
2793,118604,9406
2902,86154,10576
2903,91799,12662
2907,167427,13824
3017,92796,16288
3180,196857,20761
3658,62168,26912
3692,90849,26554
3901,134630,18074
3959,54387,2134
3987,186894,10862
4031,149624,21355
4410,91983,11300
269,107566,32325
523,108000,47889
549,108328,20967
602,109934,124472
2693,120370,15800
2829,164108,37718
2836,125971,14578
2883,140397,24071
3051,149691,21349
3125,172396,20024
3456,191043,17078
3820,205461,16110
27801,368909,9316
45186,317919,956
2314,120603,39437
4775,118589,10696
5419,267913,9637
5460,289408,59387
5649,51554,11868
5958,282120,14317
1432,119664,8860
63,116126,10607
271,113691,28313
409,109035,19092
427,106471,18215
470,110064,16097
499,107613,31911
505,110687,31586
581,112651,32562
639,116414,61752
759,110480,85778
885,115725,3587
906,36855,13528
931,38109,4174
986,116329,11076
1009,72951,14821
1096,84707,15764
1169,99028,41326
1189,96257,14285
1361,117293,17204
1440,106266,31000
1660,119080,45153
1806,125454,36568
2017,54649,32611
2041,82199,19379
2071,106273,2887
2178,68611,573
2202,37017,13321
2203,36342,21734
2240,81207,21873
2253,105629,11597
2434,142231,125582
2526,79550,40160
2594,125659,1902
2660,44121,10785
2757,83967,3526
2798,100419,11077
2852,88146,26522
2877,73812,11326
2967,48977,42196
2976,163988,8649
3076,57187,2690
3197,95897,11851
3281,144801,113096
3330,55471,28569
3358,101698,12186
3359,78902,20283
3420,78718,17443
3714,94882,73079
3718,179074,24587
3754,131704,17711
3774,102065,16096
3794,200530,44490
3849,38975,27452
3857,163983,10391
3859,233687,15665
3865,236388,23618
3928,40068,3073
3932,24184,10787
4037,93223,26719
4116,93200,34101
4164,182000,25208
4210,91474,11454
4217,118540,26580
4220,71771,4985
4279,98524,31863
4506,95174,10675
4602,97481,9085
4632,98051,31606
4803,67588,15393
4957,86383,10650
5002,68612,12593
5101,86194,21921
5108,251160,8470
5111,107034,9272
5169,38057,17058
5288,83590,26851
5354,64117,28289
5372,45591,14117
5433,90021,17898
5434,40823,21635
5483,303353,29047
5498,58888,3780
5505,279113,9962
5820,314725,30192
5955,168786,13435
5963,54743,20139
6077,83908,4193
6265,325537,9776
6269,334416,51927
6296,310281,13370
6299,301727,11516
6301,67800,994
6331,334405,16636
6538,324133,302
6587,299930,8046
6612,103888,26755
6705,320244,1415
6732,64418,14030
6850,104695,12772
6852,61809,18900
6868,335563,4997
6974,99615,10168
6977,102526,10952
6992,109951,6472
7009,104756,2007
7027,90022,11509
7046,94332,6069
7101,101745,11821
4857,67093,14811
4990,268397,12589
6093,84237,10150
42002,395251,9899
52975,427327,2976
510,107840,8291
569,110363,31504
781,117737,14553
1366,115988,20539
1397,115633,41240
1487,120094,16052
1593,119896,9413
1821,120772,17127
2042,109520,11164
2188,120577,3682
2432,120686,9441
2497,139462,10207
2799,102719,28597
3120,104114,10411
75,115676,36929
113,115645,43566
166,112887,13552
240,113303,27303
275,110538,24070
312,114571,28033
325,113936,27993
359,110091,48992
445,106873,26141
460,109891,41579
1006,115862,6346
28,114117,17015
30,115012,37557
35,112637,47018
124,114808,37975
148,112427,22279
242,109771,10954
298,105652,25296
309,110769,159185
321,106966,12527
452,111712,25440
495,74102,5879
615,70506,51242
632,114671,38884
1572,57345,266
7748,59592,2786
7749,62480,8075
26,114057,16420
40,112749,34615
94,115639,9283
612,117283,23570
2690,122541,24137
2941,52225,17352
5499,75147,10786
2059,120783,9820
91077,1033575,65057
94070,1412386,74534
94969,1821480,82825
98154,443272,72976
106916,1800241,168672
558,110763,15139
1005,116000,10680
1525,120479,49478
1746,120820,12538
1858,117786,10622
2338,130018,3600
2410,84602,1371
2540,142192,9455
2879,99558,10975
3021,82427,13555
3258,104070,9374
3440,108308,1499
3784,219854,4244
3843,86320,13567
3950,170691,10687
4135,93560,13509
4387,271027,2140
4488,94894,10126
4520,95519,13704
4622,97790,17362
4700,247638,9880
4757,202470,12508
4967,283509,8342
5092,265298,11870
5225,245574,1391
5420,245562,12100
5803,297181,8427
5809,280665,9280
6379,295700,9902
6482,329028,10152
6618,286112,11770
6721,103285,10617
6816,94138,13339
6872,317676,11059
6880,324216,9373
6882,339579,5493
6890,363589,1807
6975,119167,10234
7030,105211,20763
7164,316396,10601
7324,317648,2023
7541,214388,10035
7646,259153,14980
7802,80120,11474
8019,308379,12205
8225,100258,19185
8372,356634,8920
8529,362227,594
8640,349683,9477
8815,204313,11026
8831,324127,8080
8879,71877,4176
8958,350258,1677
26547,89374,9056
27397,260991,2440
27592,310775,4689
27741,351817,12496
27772,364385,11838
27803,369702,1913
27816,373283,10105
27839,377109,10320
31364,353969,11423
31424,369226,12142
32019,377471,4551
33145,391304,8976
34532,397101,9913
37720,404032,8643
40732,435625,9392
42011,369441,7552
44761,393109,9270
45003,440803,17111
45183,427954,8982
46322,446059,7549
48322,493430,12094
48591,433386,1975
49274,366548,9836
49651,479143,1246
50601,398808,1265
50798,799949,9760
50804,367959,1248
51937,800069,9793
52458,486822,8271
52644,452702,10294
52694,453451,1268
53447,842929,1990
53550,462504,9952
55052,783233,4347
55261,408839,9038
55814,401383,2013
56176,952640,6477
56607,419887,7979
57274,1038988,8329
58301,808279,8461
58306,416044,12246
58332,848557,13025
58351,870090,7343
58655,817538,8457
59103,865556,1729
59715,482599,10885
59727,482606,10665
59900,960144,10661
60126,425061,11665
60397,795421,11631
61026,425637,12289
61250,852713,12620
61262,790686,13515
62081,1059786,13027
62203,1029234,9539
62733,1082868,13812
62999,479952,10527
63436,1132626,11917
63479,1135985,13523
65088,960731,10202
65216,1034303,13813
65230,822832,14306
66130,1183252,15003
66371,1069238,16804
67252,785035,16353
68073,1131729,18947
68135,974661,16996
68486,1326972,15384
68952,1127180,16871
69306,1111422,18487
69406,1041829,18240
70336,1046173,14869
71500,862856,23202
71745,386117,16523
72378,1190080,14161
72393,1220198,22824
73211,1226681,23963
73290,1028532,28178
73808,1190539,13855
74510,1216487,24253
74668,1247640,15357
74750,1245112,10664
74795,947810,22972
76077,1231587,23048
76091,1216496,30018
76293,1279935,35056
78088,1462758,26388
78469,429493,34544
78729,813980,13989
79134,1375670,38365
79879,464154,43593
80094,1320244,38358
80219,985694,23631
80363,1220634,35791
80489,840361,23168
80862,1584016,42296
81512,1212419,44603
81537,1231583,41733
81562,1542344,44115
82667,1588170,49797
83480,479997,23047
84395,1161864,48171
85774,1424432,58496
86295,1262416,41446
86892,1527788,51608
86898,478304,8967
87192,1478964,59678
87222,1302011,49444
87483,1396218,58224
87867,1222817,38317
88812,1622547,62206
89030,1438176,58151
89470,1598778,39538
89774,1291584,59440
90376,1242460,71859
90403,1509767,52451
90469,1778304,72571
90578,1462041,69668
91094,1204342,64328
91325,477302,64685
91653,1389137,74465
92192,1772240,50357
92391,1703199,50698
93475,1687901,77949
93766,1646987,57165
93838,1899353,94329
94813,1991245,93856
95105,1277953,80321
95307,1336608,80585
95309,1307068,88005
96417,1547234,49526
96432,1212450,82633
96815,2105044,84348
97188,1922777,82507
97701,2109184,82990
99728,1321870,82682
99910,1549920,76640
100163,1428538,60304
102481,2234155,116741
103483,2450186,159117
104241,1650554,59859
104272,2545118,158999
105653,1211956,107846
107141,2140373,140823
108190,1840309,157350
110127,1959490,86834
111443,2883512,212778
111622,1980929,198277
112006,2112281,82881
112897,2333784,138103
114713,3322940,250546
115664,2262227,228326
116161,1100089,87492
117466,1390411,205775
117590,2170439,227159
117851,1911658,270946
118985,1126590,87093
122884,3195644,280092
122902,1502712,166424
130490,2908446,262500
130636,3713166,277685
132046,1964418,158852
134170,3472226,251516
135133,1951266,131634
135887,2293640,211672
137857,3040964,278927
138210,4172430,300671
139655,3086442,284303
140247,4178092,328425
140523,3567288,298312
141866,4062536,313922
143385,3682448,296098
144482,3118452,335866
144976,2494362,294963
145935,2452042,227973
149406,2267968,140300
151639,3882082,321258
157699,3774114,302401
158966,3553976,334533
159061,5215952,293670
160080,1289401,43074
160438,4196776,324668
160565,4094724,316727
160573,2788732,294272
160954,3531824,328387
162082,5700672,396535
162350,2404435,333484
162578,4302938,313297
162600,1935859,283366
163937,1540011,351211
163985,5640450,410199
165101,3062096,207932
165105,4361050,335796
165603,3289956,397243
2316,120791,6435
5380,278500,9026
5527,256276,30072
6187,289992,11615
6902,165832,20312
7827,284978,10133
8526,327437,10204
27674,331811,9282
36397,361089,14175
43419,416496,1969
47725,473753,11227
51925,477071,9963
54771,427392,4858
55272,498399,2001
55999,457419,2284
57534,406759,9030
57538,785007,13160
58103,443274,7461
60408,1064932,8265
61210,490181,13256
61729,995039,12797
64116,465502,14248
69275,1278340,14451
70208,971209,12403
70599,452694,24420
71254,1034032,18501
72129,1233227,22804
72380,362478,22825
72701,762125,16866
73268,433362,19901
73881,1187043,20453
74553,485601,26963
74624,1186830,26428
74685,455407,29427
75341,1403981,23169
76030,795351,28355
76079,1352824,28211
77795,381940,34069
78041,1103153,37821
78218,914863,38199
78893,938283,10196
79139,963966,27022
79357,485947,31011
79588,1438254,37950
79720,1313092,44629
79946,1285309,41479
80398,1167638,37645
80615,1219342,41216
81257,1340107,44716
81535,1477076,41439
82169,980970,10140
82244,798817,44982
82527,1423894,46829
86059,1411704,50359
86781,1255953,46738
88515,1297919,55846
89039,1549572,55420
89190,816462,37430
89840,1448755,49021
90888,1253864,37958
91414,1430607,51052
93563,1592525,81796
93855,1912398,74306
93982,1486192,70436
94015,1667353,62764
94150,1435513,75802
94405,1656190,72387
94780,1735898,58595
94799,1748207,86812
95088,1862079,84332
96281,1623288,77174
96430,1462769,71864
96691,1855325,71679
96857,1748179,75638
97785,938330,61012
101741,1924429,68727
102033,1980209,134374
103235,1924396,152742
104925,2404311,112205
105742,1837703,162903
105769,1821641,152795
106785,2312718,204082
109569,2172934,192102
110407,2317225,174675
110675,2101569,226448
110730,2209764,157353
110968,1921064,76649
112911,1267297,184315
113345,1617661,76757
113378,435651,227156
114007,1726592,204922
114494,3042408,284427
114847,1971325,262543
116887,1528100,147441
124859,2039393,284536
127096,2436386,227719
129354,2381941,256591
129937,2199571,241554
132480,1655441,293863
133195,2679042,249070
135143,3183660,259316
135530,3014866,302156
135532,1618442,274854
136018,1355683,261023
139857,4005402,318781
142509,3072482,325348
143365,4287320,339988
152061,1712261,146198
156607,2381991,290595
157318,4901306,381341
157340,1985949,153518
160569,3416828,278154
161127,1355631,325789
162322,3522806,278924
162598,1860357,296524
163645,2119532,324786
165347,3393786,343611
166918,2034800,311324
167036,3470600,335797
167640,4731136,340837
168248,4425200,324552
168498,2592614,173897
168612,1219827,315837
170403,2568862,353070
171763,3890160,339403
173925,1536537,406990
175197,1648190,353491
175585,4633690,339692
176751,3532216,337170
176929,5308322,440021
176933,1615160,379149
177763,3402236,392044
179819,2527336,181808
183011,1590193,399035
184471,1365519,338970
1658,119535,8067
1816,124179,32456
2249,100212,16384
2325,124819,8675
2492,138987,111794
2598,120797,12596
4233,246989,10646
4974,277371,11397
5296,253867,11812
5604,44876,32568
87,116151,17414
2380,91777,12118
5080,240900,20009
59333,866439,10761
2114,86066,227
6662,57413,936
433,109443,18658
1277,99334,11673
1336,101492,32146
363,107472,41647
907,25164,28288
936,31725,1859
945,27125,3080
1050,116913,42314
1392,115906,13891
1643,119280,17589
1794,119574,47452
1883,118798,9452
1885,120777,9844
2183,49470,574
2247,95593,2321
2303,73440,3121
2349,91538,10002
2390,147004,8545
2696,119038,9421
2702,162677,10279
2759,144168,16406
2767,120709,91076
2819,73802,11963
2863,58182,704
3118,161023,55123
3163,151568,46435
3276,171356,29076
8493,100133,12651
938,51658,17281
1014,54195,31102
1286,81534,16633
1959,89755,606
2106,108265,10419
2942,85549,535
3287,220099,15655
3548,51383,16347
4047,107007,10655
4184,39190,19490
4357,45891,10297
4401,57007,15875
4458,109049,13794
4495,94921,27397
4535,84296,24266
4644,237539,552
4921,24264,39938
5012,86619,10269
5077,97116,31674
5193,80948,15310
5404,90570,15677
5476,220506,11442
5667,283084,13768
6170,78872,17264
6238,99699,12157
4161,236493,6073
2771,120620,17707
6367,309530,10720
71579,1174732,24684
80693,804497,43923
89864,1306980,40807
3037,65988,11040
6005,330069,23626
47640,486551,9988
3153,51337,15515
6433,19760,26317
7757,57197,11533
7991,72856,13282
31660,348121,8953
77201,862467,37861
122916,3501632,284053
122918,3896198,283995
3217,29606,22692
2062,120687,96196
2607,162973,24584
1570,105569,17991
2802,96244,10396
3690,89826,23919
117,115033,16934
183,110604,48787
241,113089,21183
263,110296,49980
484,110305,29918
492,107507,10440
565,104029,11655
567,107315,8223
574,111252,17600
577,109120,21352
638,113448,2021
705,115951,90214
764,113280,22621
806,115530,31546
846,113080,46986
851,115632,549
892,117991,44705
988,116442,58985
1046,115640,10938
1056,116722,25147
1151,109781,18919
1173,97108,7452
1190,101026,2469
1305,87884,655
1346,83722,6217
1352,115495,8744
1365,117477,12709
1401,116410,31908
1406,112769,1802
1412,117690,58102
1450,116754,55936
1480,120152,9311
1483,115964,884
1498,119381,12723
1503,118541,13982
1554,114134,26422
1564,120034,65889
1565,116502,11103
1595,119152,18519
1609,118531,6072
1699,118804,22797
1719,120255,10217
1848,118755,9449
1880,119506,35796
1910,126344,12655
1913,73540,11020
2155,120831,14662
2344,89941,11893
2437,120514,11365
2442,150915,46992
2474,90863,11873
2560,129332,10212
2577,119665,30950
2579,154506,11660
2585,133363,1414
2590,136244,10209
2682,164085,62676
2704,101318,2767
2745,91530,11416
2782,55304,28501
2905,56443,11712
2921,68699,11901
2929,82979,18254
2931,97223,20123
2971,78754,16858
3045,105130,11790
3053,151137,10047
3055,165773,47692
3060,101605,11663
3104,95631,9013
3117,134154,22267
3127,144715,13787
3142,96328,18161
3150,141974,42739
3165,106455,22213
3179,145653,10397
3342,86969,11296
3372,64110,15873
3429,99317,54825
3445,77530,29143
3446,113133,35292
3457,127349,37722
3518,119062,46625
3618,196216,10569
3728,102592,21128
3764,101846,16820
3783,159382,12706
3896,202677,1619
3920,107209,10434
3943,215545,24664
4003,96094,12714
4009,96219,10132
4024,200720,25520
4056,237572,5955
4146,120753,318
4152,190861,7093
4160,191636,48217
4211,100486,38718
4234,236784,2575
4251,221073,9519
4259,211492,52654
4267,203755,2144
4297,93713,11174
4305,225071,5852
4312,210727,26813
4450,242193,9517
4465,94608,10868
4479,94747,24679
4562,96454,12582
4640,222851,327
4723,250323,24936
4741,203166,742
4784,82416,12537
4842,80641,20681
4871,246628,18192
4976,280778,11889
4996,228687,18939
5073,208990,11447
5074,250081,16550
5105,69995,931
5112,253200,14778
5198,81070,14807
5269,254686,1791
5293,264472,1537
5297,266391,35080
5379,247199,4012
5391,268690,17734
5417,285441,13245
5446,252444,9555
5450,258273,50035
5477,254455,1364
5479,267626,8665
5506,309377,9573
5508,274309,2750
5525,246772,3640
5607,292542,19460
5613,283832,1958
5633,246677,10575
5643,95895,24348
5668,283139,10994
5686,318034,16646
5788,286261,12454
5792,299117,13441
5968,100143,14931
6008,291172,35172
6062,308514,21189
6162,302674,1956
6243,218553,9669
6279,281820,6016
6335,118926,20689
6341,308878,22958
6374,314786,5146
6506,286635,9581
6567,252299,9104
6591,318411,8094
6772,318202,5168
6818,91251,25237
6820,210070,9871
6883,325055,28200
6909,325655,10389
6961,104237,11012
7003,102181,2297
7034,150662,11634
7139,298845,10511
7160,340855,504
7177,368913,14757
7285,328538,11023
7352,329767,156
7354,107473,10433
7365,351461,1720
7382,326977,25300
7572,243664,26976
7618,103939,10435
8530,377752,8981
8951,383694,11109
8955,360130,16131
26704,100685,1662
26840,108188,7500
26965,118760,16992
27317,235198,11075
27790,366777,13373
27820,373861,1114
27838,377091,12281
27850,379593,3396
27869,386064,11658
27882,389326,291
30803,423866,1280
30822,385267,1901
30846,364961,842
30850,379889,11162
31114,373024,25350
31162,352520,10609
31435,417791,31165
31952,373981,5204
33138,362004,13073
33725,388139,12109
33817,382189,9709
33903,408777,276
34528,418773,1444
34536,326905,13922
37475,350261,1947
37731,385002,8923
37736,380599,257
37739,388980,15487
38600,417658,10475
39419,373450,9729
39444,384680,6963
39869,342735,1951
40412,419677,12877
40870,401085,11421
41527,445620,67
41716,365485,9515
41863,419294,8053
43376,426578,2117
44849,386741,9389
44929,424880,4441
44937,456396,11490
45210,475276,9829
48783,418689,3683
48856,473488,8194
48997,396171,1427
49286,457939,1581
49910,463998,1646
50011,808185,13318
50064,452624,182
50274,489327,13771
50851,380268,14761
51694,477095,14055
52042,389557,9075
52606,488085,9843
52967,491747,1919
53127,470705,12526
54796,841044,1845
55363,443680,4512
55901,445336,5817
57401,896798,13252
57464,760311,10247
59118,1045670,10503
59810,1000771,14050
60647,800241,6687
60753,1117385,13012
61075,974554,11671
62293,864761,12783
64285,1118511,14447
64501,374569,8880
64701,1068649,8276
65418,1152850,8942
65596,1259014,13635
66509,1201167,20829
67193,1135487,16558
72720,1315981,34653
77800,1341167,37495
80126,1440728,27579
80590,1027718,33909
